failCount_month,lifeTime_month,activeLife_month
5,207308065,208569600
5,207307219,198288000
5,207306541,206491240
3,207212474,198028800
3,207205227,206718182
3,207143733,198115200
5,207123286,203212800
3,207037062,203385600
4,206880813,203299200
4,206786452,200707200
3,206773593,132279676
3,206708328,190425600
3,206703374,205977600
3,182254861,182390400
3,182172202,171669715
3,182086724,167835258
3,206691425,203558400
4,182153687,182390400
2,181915993,61603200
3,181824785,171244800
5,181032336,179798400
6,181202381,168138478
4,181653743,182304000
4,206618764,190339200
3,180788855,163436249
5,181048653,174614400
3,206607456,179452800
5,181213545,107740800
5,206448320,144383699
3,206610652,200448000
3,180795423,182390400
5,180278994,177120000
7,180703241,111196800
4,180620506,177206400
7,180446809,182390400
6,206433270,208569600
2,180102687,166492800
2,180362312,143251200
3,180183041,155952000
4,180189397,171893744
5,178011073,177120000
2,179406007,177033600
3,178535374,130982400
5,206365037,206150400
4,178364950,179712000
3,206275439,126057600
2,178628876,179712000
2,177849735,176860800
4,206265080,208310400
7,178189138,169171200
5,178889569,172108800
6,178897628,179625600
2,178798725,176947200
3,206257284,60566400
2,175992312,169171200
5,177419858,92275200
3,177596945,177120000
4,178551077,155891677
4,178280119,177206400
3,206105475,200793600
3,178622851,179712000
7,178274122,139968000
3,206337604,195177600
4,178197829,179712000
3,178028861,174528000
6,177939330,177292800
4,203501112,197942400
5,177069418,174441600
5,206345042,202624927
4,206090395,60220800
4,206086516,205977600
3,176643354,164160000
4,176033287,118800000
4,176629637,148176000
3,206084326,139276800
4,176552553,171763200
4,206080681,205891200
5,176039461,171837556
5,138450924,115862400
4,205996825,205977600
4,206007089,176947200
2,206012040,110419200
3,206099041,205977600
4,176391517,177120000
6,164371820,160017278
5,206170466,196490910
4,175954216,150422400
3,206165040,205977600
6,176025298,166406400
6,167397143,108172800
3,176202603,137376000
3,206177171,158371200
4,175421805,174268800
5,131798413,134092800
7,206253527,203040000
7,175777318,174441600
5,174919070,137635200
5,174832003,113788800
2,175605745,174268800
3,175860902,174355200
5,175427006,177033600
4,175783365,166924800
2,206102140,205912012
5,205824388,195523200
6,175335443,169257600
4,205757334,195264000
6,109325611,110678400
5,175611376,102384000
3,174388307,174441600
3,205829598,203299200
5,174230501,163728000
4,205836716,203299200
3,175004015,155779200
4,205844779,166406400
4,205819467,205977600
5,174567401,130377600
3,205673085,205891200
4,205749944,190080000
5,174307655,127267200
3,172751504,161242322
3,174214880,174441600
5,174227001,174441600
3,174222238,174441600
0,205140586,205545600
1,173518956,174441600
5,173364245,174441600
5,173969949,174441600
2,173965331,169084800
4,205501067,203212800
4,173704911,158543829
3,205477657,190252800
7,173710238,174614400
5,205476176,197942400
3,173955705,174441600
4,204960541,192931200
0,173179336,169000440
3,173529881,161395200
6,205820649,186624000
2,173191124,174441600
7,173356474,174434069
3,205671264,207254095
4,205068371,205977600
4,205406078,203299200
7,173449111,171590400
3,172757615,164073600
5,139740544,139363200
5,172327181,174441600
5,205326510,202435200
1,172413617,169171200
3,172587013,148176000
6,205318185,205891200
5,172498674,111542400
5,172235502,148089600
5,205230764,206546849
3,153878399,153878363
4,171977003,171763200
5,171546541,169430400
3,205226013,206323200
5,205221495,158716800
4,205154825,205718400
3,159610729,140227200
6,205149406,176083200
5,205144680,102988800
7,205220912,187488000
3,204292858,203558400
3,204189161,163900800
4,171374183,171849600
5,171803424,116640000
3,204175077,205977600
5,171793785,171849600
5,171625042,148176000
5,171626874,108691200
5,171724797,151179827
3,169200964,166579200
3,171023607,88992000
3,203924718,163250563
4,170601724,171763200
3,62741146,63158400
2,170415622,171763200
6,170336947,171763200
5,203850837,201400981
3,169550510,171763200
2,203845959,200576656
2,170071603,169084800
5,203762172,192585735
3,203665463,205105366
3,203662818,155260800
5,168870715,156591271
2,169642352,96681600
1,168090301,158630400
3,203856823,165456000
3,169723281,171763200
3,203596025,203126400
3,178807121,179712000
6,168951812,169171200
2,169041131,161481600
3,169045657,155952000
3,203408878,198115200
4,169130174,145324800
4,203250419,192505112
3,169733635,169084800
2,169122093,153273600
4,168178227,169171200
4,203584549,77500800
5,55716592,13046400
4,168083977,124848000
3,169126211,169171200
5,169385028,148345338
5,203511157,203385600
2,167747920,166492800
4,203256466,203385600
4,167916840,129859200
5,167644869,141800468
3,168604125,163900800
4,168002024,156124800
5,167736679,169171200
3,167659060,97891200
2,198236883,192931200
4,168785884,97632000
3,168528247,155623803
4,168698676,166579200
5,203221180,73353600
5,167489486,169171200
2,166878092,163987200
3,203414987,171849600
5,203406057,200707200
0,203155249,196404613
5,167469562,162950400
4,168267966,148176000
7,165236092,166492800
4,203079487,105148800
5,168097269,168312395
3,167483636,169171200
7,167037999,137116800
4,203252027,182131200
3,203248192,203126400
3,167568286,163641600
5,202992513,163900800
2,203249771,201052800
5,202820616,195436800
3,202902881,203558400
3,167573575,160531200
5,166534589,166579200
3,202986743,192758400
3,202987432,174268800
3,167476483,161136000
5,167051322,50716800
5,164639618,106099200
4,166443854,137721600
5,167303754,102470400
5,166795396,168652800
4,167142844,166579200
3,167045509,167688544
5,163070330,161481600
5,166712789,166492800
5,166607538,158630400
4,202898477,195696000
5,164367028,158803200
3,166189729,161395200
2,166106497,166579200
6,202890677,200707200
5,166263842,164764800
4,166101801,149444620
5,202814527,203558400
5,166097018,144547200
2,202718819,203299200
3,165762476,166579200
5,202292670,203299200
5,202305877,192641580
3,165753584,41904080
2,202459470,174355200
3,202468761,200361600
2,202560562,192326400
3,164982018,132105600
2,202475221,176169600
5,165069200,163555200
5,202465375,143107381
4,202388248,200206800
4,202385246,182044800
6,163861613,163900800
4,163855244,158630400
7,163673587,88128000
3,201864282,182304000
5,163683604,79920000
1,201178749,187488000
5,162904334,160923344
3,201610426,198028800
6,164379293,166492800
1,127812553,129081600
5,199617477,200707200
6,199361249,197078400
5,163773913,163900800
6,164284580,121280205
6,155481586,126144000
2,202125426,198028800
1,163678178,129254400
5,201943456,200275200
4,199787223,137289600
4,164034492,153619200
5,163847675,165632846
2,199275276,171936000
2,202205048,152409344
3,201956068,171676800
4,163338005,161136000
5,201438704,200534400
7,161093053,156122076
2,201170644,203126400
4,163256759,163900800
5,194861955,195436800
4,197896748,190425600
5,162822351,163814400
5,163170496,150768000
5,200912769,127008000
3,162811051,137635200
5,162818065,134697600
6,162565464,163814400
6,162730248,153273600
5,162728197,118545261
3,162650624,163814400
4,162477654,161136000
4,162302395,163814400
1,162296261,34905600
6,162045934,163814400
5,161944753,161136000
5,161871862,157680000
4,161871814,86832000
4,161597871,100483200
5,161434512,163421713
3,161519419,163641600
3,199696329,195350400
4,160909669,131414400
7,199530366,198028800
4,160825135,150508800
7,199278957,169171200
5,199269368,200707200
2,160656531,161222400
2,199256596,195177600
6,160486629,127353600
4,160298172,158630400
1,160145227,161308800
3,190985692,192240000
5,157122040,155865600
3,191762181,192931200
5,160316507,124514109
4,195114823,195436800
3,159704186,161308800
2,199181462,197683200
4,160060809,137808000
5,159971510,148262400
3,195564654,195436800
6,152006728,136684800
7,159708462,156011116
5,159628371,144979200
5,200217832,200707200
5,159186531,153829732
4,200054536,71798400
3,193736879,192758400
5,159273044,158889600
3,200057417,200620800
4,159007707,129600000
4,194856362,195436800
6,197974293,188881286
5,125224230,126489600
4,158934296,147139200
3,192451512,158716800
2,197367273,198288000
5,157015974,148009654
5,198754507,197942400
3,158573911,142992000
3,156945768,139622400
5,155820346,157766400
4,156588868,157766400
3,192178767,192758400
4,197285211,193190400
3,156509041,157766400
2,199088274,182304000
4,199101157,121824000
3,157979938,158716800
5,157114352,40003200
4,195301150,185241600
2,156084298,157766400
5,198841616,142905600
5,156080552,133401600
4,156691025,157766400
5,156595530,152409600
5,156603412,41817600
3,197552871,198115200
1,156513488,156442450
2,198316647,195436800
1,198739762,187660800
3,192699034,177379200
3,155988172,144374400
4,155912139,152496000
3,195899439,198028800
3,198142470,195609600
2,155909224,157766714
3,155224357,136944000
4,192362735,187859060
4,195382186,195436800
3,155648212,149644800
4,197633175,195523200
5,155477295,115862400
6,155291059,152582400
7,155306009,152236800
2,198489539,200620800
4,142165833,139190400
3,155219938,149558400
3,196071128,187747200
5,197448587,187574400
3,154695242,144892800
2,154601208,152134152
3,154004765,155174400
3,153745608,155433600
4,198150578,197942400
5,154000424,149990400
2,153652201,155347200
7,152876959,154915200
5,152960363,151113600
5,197702175,153532800
3,152360686,142128000
3,152536720,152582400
5,152531670,142214400
5,152444900,152841600
2,152439113,149990400
2,151672720,150076800
3,148293936,150076800
3,151746271,152668800
3,151915959,152668800
6,151835396,152841600
5,151741066,150360088
2,151234048,145065600
3,151413004,152668800
4,198231898,173404800
3,151065419,149990400
5,149598713,147746183
3,151136161,152755200
3,150807858,152496000
5,150532701,149817600
4,150190970,137203200
3,149502675,134352000
1,150198875,134179200
3,197370879,195609600
3,150005251,152236800
5,149585893,151019136
3,149415104,142300800
7,149246267,147571200
3,148897974,144798716
4,148382814,57801600
5,148894037,134179200
3,197282508,195523200
3,148733993,149904000
3,148735545,134352000
3,148730586,142214400
3,148124997,123984000
6,148027449,142560000
4,147779706,118454400
3,147604858,147744000
3,147514741,147398400
4,145790054,105148800
4,147002106,147312000
4,145608931,144892800
4,146561766,143231104
5,145952711,136684800
3,146229227,147398400
5,197881884,142905600
4,146303688,132019200
7,145785310,142214400
6,145879654,142041600
5,145260441,145726774
5,114945934,115948800
3,145278436,128995200
5,145020407,134179200
4,195912282,195436800
3,145106286,126489600
1,143981919,139104000
5,144659782,147052800
7,144587277,144892800
5,144406623,144547200
5,143887796,138857343
4,143975561,141955200
6,143799689,144547200
3,195976040,193017600
4,143805351,144547200
5,143453221,144547200
3,143283955,144547200
4,135417710,126403200
4,142769862,144720000
3,142678261,141696000
2,139736566,141955200
5,196598387,198028800
5,141470013,141955200
2,141475606,141955200
5,141728779,142214400
3,141466435,129168000
4,142063322,141782400
7,141294707,142041600
3,190451808,177552000
2,141389906,113434969
6,141128124,134611200
4,141383845,115776000
5,141298720,142300800
5,141043212,121392000
5,141030817,136857600
3,140872182,141955200
4,140774259,123811200
5,139658922,139622400
3,188914563,171849600
4,140347175,142041600
2,139834343,139622400
4,140175652,142041600
5,140170661,128908800
5,139918324,136944000
5,140179794,142214400
5,197381483,192931200
5,139911209,142128000
4,138705350,139708800
6,139061733,131238119
5,139052369,105664906
3,138446360,139460346
6,69667469,66802143
5,138020656,131587200
7,138102004,139449600
1,137668359,139536000
2,137755486,136771200
4,137484896,139449600
3,165845007,158803200
6,137832284,126447472
4,136290044,136684800
4,137417730,139536000
4,136119062,134092800
5,9459880,10540800
7,136629361,136771200
5,197547410,198028800
6,133006963,99619200
0,137142276,89337600
2,136618693,118627200
3,136544113,136771200
4,136284162,123552000
5,136634952,137030400
4,197529225,198288000
5,135600912,123724800
3,135595499,131012975
5,136016583,136944000
3,135590905,131241600
3,135933844,131587200
4,136180889,118368000
6,136113397,135216000
3,197275560,190252800
3,129205652,128649600
3,135427164,116035200
5,135502804,50112000
5,134986641,128908800
3,134906835,136857600
4,134725889,134438400
4,125060815,123638400
5,134219918,94780800
0,135334737,136944000
6,134818451,83376000
3,128854680,128995200
4,134297631,136512000
4,142499235,139276800
3,133788610,134006400
4,133779761,123465600
6,132651354,81388800
3,115469599,115948800
7,134390693,118108800
3,134217202,136080000
3,133179667,133747200
3,130588921,96854400
2,133776383,134006400
6,134122933,131241600
4,133609960,105062527
3,133522966,134352000
3,132574722,129168000
3,133174143,60393600
5,133078851,115776000
5,133259250,47088000
3,132577039,134179200
2,133094925,60134480
5,133001681,121132800
3,132657089,134265600
3,132568043,113326340
4,132311083,116294400
3,132397620,131673600
3,131791595,131099290
7,132303962,131500800
3,132228817,126662400
4,131969945,72489600
2,132220147,131500800
5,131707184,60912000
5,197362979,124243200
4,131882491,134092800
4,131873735,124770751
4,130754416,92620800
7,131442022,126403200
3,131451992,126230400
4,131360991,78537600
7,131271185,121132800
4,131095080,115776000
6,121083614,123292800
5,130582045,128649600
5,130663930,128908800
3,130155837,123465600
4,130491142,131249345
4,130069430,128995200
3,196433275,105926400
5,129285826,117936000
5,76224777,78803409
3,129983185,112924800
5,128424806,129081600
5,129200925,129081600
5,129625281,107308800
6,196515770,197856000
4,128688680,129081600
5,128930188,123379200
4,129026338,123897600
3,128430268,129254400
5,128772608,129168000
5,196338532,198028800
6,126871918,123984000
5,128685761,128958037
3,127554134,126316800
3,127818079,127596886
2,127560332,129254400
1,127644936,105321600
7,127471735,102556800
3,127217555,126316800
4,127212748,128995200
5,127036411,123638400
5,126609589,113529600
4,126947381,123897600
3,124627665,123811200
4,126519530,108000000
0,197200426,198028800
2,126002270,110678400
1,125838959,97372800
4,125664709,105667200
5,125833489,116035200
2,125406286,126576000
5,125231650,126576000
3,124703052,123638400
3,196081071,198028800
2,124528944,123811200
6,113050294,115430400
3,123327238,105494400
7,123245238,123811200
5,122815273,115948800
7,119601217,118281600
6,44173938,42163200
4,122122744,121046400
7,196769925,192499200
3,116929975,118540800
3,122201462,120960000
5,121684125,123811200
6,116936791,118540800
5,121584555,121219200
3,121167960,102902400
2,195892444,177033600
6,120471968,115776000
6,116846062,34387200
6,117877312,118713600
5,119100148,115603200
4,119180271,121046400
5,118660219,47692800
5,118572608,99792000
5,118578445,120960000
5,196406893,177528110
0,117890091,118454400
4,117975001,110764800
4,117362198,118368000
5,108895942,110592000
5,117187731,84067200
5,115374128,86918400
5,70717287,72331351
3,196509811,192585600
4,115464310,115862400
5,116152049,107740800
2,115729646,110678400
6,115725647,113097600
3,116059796,113011200
3,115981834,110339637
5,193486210,192672000
3,115895098,116035200
4,115548534,115862400
3,114850363,115776000
3,114949738,105408000
0,114863156,113011200
6,196497488,190080000
0,114937973,49766400
5,114762702,89510400
3,114772255,116035200
5,114164519,110851200
5,114264133,115689600
6,114180324,115948800
3,113726910,79056000
3,113903187,115862400
4,195289555,190252800
3,113566981,92361600
5,113821593,113186021
4,113736852,68169600
3,113569945,115776000
3,113223152,100224000
1,113120231,113270400
3,113289184,87004800
3,113136801,115516800
5,111909904,94953600
7,196681538,173491200
6,112946195,113097600
2,112361125,108000000
5,112527035,113184000
6,111922184,113011200
4,111737637,110592000
0,111393948,113270400
5,111492777,92102400
5,111314454,113011200
3,111235535,110419200
2,111410775,50413634
7,111228994,113011200
6,109331105,86572800
5,110708509,66268800
5,105190058,97459200
