Месяц,Всего аварий,Аварии простой,Аварии макс,Время жизни,Время активности,Звонков,Отбитые звонки,Неотвеченные,Цена тарифа,Скорость тарифа,Доп услуги,Смотрешка,Пол,Платежей,Тип платежа,Сумма платежей,Сервисная заявка,Отток
8,25,176795,75746,127470775,129347185,1,0,0,900,50,0,0,1,3,9,2550,0,0
8,27,47400,33600,132125355,131846400,1,0,1,650,40,0,0,1,3,9,1650,0,0
8,13,32520,30780,206433244,187574400,0,0,0,1100,12,0,0,1,3,9,3100,0,0
8,19,50276,46316,127386862,44928000,0,0,0,850,8,0,0,1,3,9,3050,0,0
8,80,282161,112945,128418112,129221152,7,5,0,1100,50,0,0,1,3,9,2700,1,0
8,21,33180,29760,129721071,131673600,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,73,96317,52037,129119245,131500800,0,0,0,850,8,0,0,1,0,0,0,0,0
8,32,141930,74743,206947693,188068910,0,0,0,600,25,0,0,1,3,9,1500,0,0
8,71,83679,47375,127902998,128908800,0,0,0,850,8,0,0,1,3,9,2350,0,0
8,19,14460,7860,120644528,86918400,0,0,0,850,8,0,0,1,0,0,0,0,0
8,19,50035,46315,81258087,74923351,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,26,169295,68666,126692849,118547438,1,0,0,1450,250,0,0,1,4,9,6000,0,0
8,21,141154,97544,126600596,123552000,1,0,0,850,8,0,0,1,3,9,2350,0,0
8,28,160487,95652,126435898,126576000,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,71,83679,47375,126089334,126403200,0,0,0,1100,12,0,0,1,2,6,2100,0,0
8,22,82977,63420,125391163,126674769,6,1,0,900,50,0,0,1,3,9,1800,2,0
8,22,141445,65212,125490538,113356800,0,0,0,650,100,0,0,1,4,9,2200,0,0
8,34,159090,99821,207038288,200620800,1,0,0,800,100,0,0,1,3,9,2450,1,0
8,70,82322,46442,124804933,126230400,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,18,151122,125302,124443987,126403200,0,0,0,500,20,0,0,1,3,9,1200,0,0
8,28,151839,77196,124362393,123726821,0,0,0,600,25,1,0,1,3,9,1800,0,0
8,28,160487,95652,123829984,97632000,0,0,0,500,50,0,0,1,2,6,2100,0,0
8,21,143490,65213,123677601,126057600,0,0,0,500,20,0,0,1,4,9,2000,0,0
8,31,50842,34020,122450704,105494400,6,2,0,650,100,0,0,1,3,9,1900,3,0
8,71,139284,75540,123486995,123724800,1,0,0,850,8,0,0,1,3,9,2250,0,0
8,15,31320,29520,122901925,118540800,0,0,0,500,50,0,0,1,3,9,1500,0,0
8,75,84511,46476,123067835,118454400,2,0,0,850,8,0,0,1,1,3,750,0,0
8,29,169055,69326,122278437,120181365,3,2,0,1100,50,0,0,1,3,6,2324,0,0
8,32,141930,74743,122033577,99964800,0,0,0,650,100,0,0,1,2,6,1400,0,0
8,20,143549,65154,121776335,120960000,0,0,0,650,100,0,0,1,4,9,1750,0,0
8,13,150326,126986,121951575,53005634,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,81,141366,77639,119871905,97113600,0,0,0,850,8,0,0,1,3,9,2550,0,0
8,72,138925,75061,120479759,113270400,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,19,50276,46316,120564257,110764800,0,0,0,850,8,0,0,1,4,9,2450,0,0
8,71,139284,75540,120125718,121132800,2,1,0,850,8,0,0,1,3,9,2250,0,0
8,26,118651,51780,119442162,110851200,0,0,0,1100,12,0,0,1,1,3,900,0,0
8,21,141154,97544,119663999,117831597,2,0,0,850,8,0,0,1,3,9,2550,1,0
8,17,90195,65175,119256623,113011200,0,0,0,650,100,0,0,1,2,6,1200,0,0
8,48,166808,73516,119011655,116262000,6,1,1,900,50,0,0,1,3,9,2650,2,0
8,37,132829,88609,118747122,108776747,0,0,0,650,100,0,0,1,3,9,1650,0,0
8,17,30000,27300,118227470,118454400,4,1,0,650,40,0,1,1,3,9,2300,1,0
8,39,162008,72676,117458174,117945046,0,0,0,900,50,0,0,1,3,6,2600,0,0
8,36,116768,75313,118405647,110246400,0,0,0,500,20,0,0,1,0,0,0,0,0
8,70,82322,46442,117711898,110592000,6,5,0,850,8,0,0,1,3,9,2700,1,0
8,19,50276,46316,117616187,102988800,0,0,0,850,8,0,0,1,0,0,0,0,0
8,17,30000,27300,117530473,118540800,1,1,0,500,50,0,0,1,3,9,1200,0,0
8,14,179151,136608,117709109,73267200,2,1,0,850,8,0,0,1,2,6,1700,1,0
8,69,66900,40740,117026150,118627200,3,1,1,850,8,0,0,1,3,9,2550,0,0
8,11,13500,10500,116242250,115948800,2,0,1,650,100,0,0,1,4,9,1850,0,0
8,36,254699,112166,124365583,124044923,2,1,0,900,50,0,0,1,4,9,2520,0,0
8,38,161828,72676,114771105,114145400,1,0,0,1000,100,0,0,1,4,9,4000,0,0
8,16,170468,126682,114002080,110505600,0,0,0,850,8,0,0,1,3,9,2500,0,0
8,19,50035,46315,114518462,115862400,0,0,0,1100,12,0,0,1,3,9,2900,0,0
8,22,145158,95644,114074825,113270400,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,15,179213,136607,113471421,110764800,0,0,0,850,8,0,0,1,3,9,2200,0,0
8,72,138925,75061,106047484,89683200,0,0,0,850,8,0,0,1,0,0,0,0,0
8,19,177652,134926,113383400,84153600,2,1,0,500,50,0,0,1,2,6,900,0,0
8,69,66900,40740,206275513,188092800,0,0,0,850,8,0,0,1,3,6,2250,0,0
8,24,175655,75746,105005874,105603371,9,0,2,900,50,0,0,1,5,9,2531,2,0
8,45,166388,73516,102938615,103184203,1,0,0,900,50,0,0,1,4,9,2558,0,0
8,26,118651,51780,106820992,108172800,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,39,256260,112167,105968788,107482748,2,0,0,1100,50,0,0,1,2,6,2000,1,0
8,19,50035,46315,107349099,106012800,1,0,0,850,8,0,0,1,3,9,2259,0,0
8,10,9720,7860,102589290,92448000,0,0,0,850,8,0,0,1,0,0,0,0,0
8,15,31320,29520,106141816,108259200,0,0,0,650,100,0,0,1,2,6,1100,0,0
8,36,154448,66496,206608339,201929319,10,3,2,900,50,0,0,1,4,6,2350,0,0
8,15,179213,136607,108029437,110505600,0,0,0,850,8,0,0,1,2,6,1559,0,0
8,22,122939,61883,100173453,94019784,3,0,0,1100,50,0,0,1,3,9,3506,0,0
8,28,124489,58830,107782905,108092498,0,0,0,800,100,0,0,1,3,9,2200,0,0
8,19,50337,46317,204619347,203212800,3,2,0,850,8,0,0,1,4,9,2350,0,0
8,11,13500,10500,107428401,108086400,1,0,0,500,20,0,0,1,3,9,1200,1,0
8,72,138925,75061,105613350,107827200,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,39,256260,112167,106656739,107996692,1,0,0,1100,50,0,0,1,4,9,3078,0,0
8,37,43487,36047,105610275,106076973,0,0,0,1000,100,0,0,1,4,9,2940,0,0
8,12,150085,126985,106746866,105580800,2,2,0,850,8,0,0,1,3,9,2550,0,0
8,69,66900,40740,99885249,89510400,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,15,31320,29520,104836226,100310400,0,0,0,650,100,0,0,1,3,9,1650,0,0
8,69,66900,40740,102333340,102816000,1,1,0,850,8,0,0,1,2,6,1500,0,0
8,33,68393,48593,105439137,105494400,0,0,0,800,100,0,0,1,3,9,2300,0,0
8,35,160414,92463,104312483,105408000,0,0,0,800,100,0,0,1,4,9,2100,0,0
8,23,168095,68666,104753075,83264302,3,0,0,1100,50,0,0,1,3,9,2335,0,0
8,24,175655,75746,104145691,84499200,2,0,0,1300,200,0,0,1,4,6,4550,0,0
8,22,248820,112167,103185408,87430675,1,0,0,900,50,0,0,1,4,9,2524,1,0
8,41,141065,75581,103277720,100051200,1,0,0,850,8,0,0,1,3,9,2450,0,0
8,28,151839,77196,103196443,102643200,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,47,126120,44944,102424200,56531120,4,0,0,1150,100,0,0,1,4,9,3851,2,0
8,11,95425,72325,100180166,65664000,0,0,0,850,8,0,0,1,0,0,0,0,0
8,32,52318,34020,101466875,89596800,0,0,0,500,20,0,0,1,3,6,1200,0,0
8,72,138925,75061,100844207,102816000,1,0,0,1100,12,0,0,1,4,9,3050,0,0
8,15,179213,136607,100686450,102729600,3,0,1,850,8,0,0,1,3,9,2400,1,0
8,20,14640,7860,94809398,84585600,0,0,0,850,8,0,0,1,0,0,0,0,0
8,69,66900,40740,100088563,63072000,0,0,0,850,8,0,0,1,2,6,1700,0,0
8,22,50131,42152,100007438,100051200,1,0,0,650,40,0,0,1,4,9,2200,1,0
8,25,41760,32520,98795684,94492276,0,0,0,600,25,0,0,1,2,6,1000,0,0
8,29,120525,75963,89036277,88547247,0,0,0,800,100,1,0,1,3,9,2100,0,0
8,25,41760,32520,97071182,66096000,0,0,0,1000,200,0,0,1,3,9,3000,0,0
8,15,179213,136607,97631999,97631992,1,0,0,200,1,0,0,1,3,4,3000,0,0
8,7,10800,8580,96284797,66009600,0,0,0,500,20,0,0,1,1,3,600,0,0
8,25,41760,32520,95241099,95040000,0,0,0,500,50,0,0,1,3,9,1300,0,0
8,0,0,0,93267535,94867200,0,0,0,650,100,0,0,1,3,9,1650,0,0
8,26,147331,90401,92824357,92275200,0,0,0,800,100,0,0,1,3,9,2400,0,0
8,28,124489,58830,92046611,94521600,0,0,0,500,20,0,0,1,1,3,2400,0,0
8,8,88035,64455,91787614,71107200,0,0,0,650,40,0,0,1,2,6,1300,0,0
8,25,41760,32520,90920176,92275200,2,1,0,650,40,0,0,1,4,9,1850,0,0
8,25,41760,32520,89639888,91770681,0,0,0,800,100,0,0,1,3,9,2200,0,0
8,0,0,0,87821775,68256000,0,0,0,650,100,0,0,1,3,9,1550,0,0
8,27,47400,33600,87479671,89683200,2,2,0,500,20,0,0,1,2,6,1200,0,0
8,21,33180,29760,87477213,89683200,3,0,0,500,20,0,0,1,4,9,1300,1,0
8,21,33180,29760,87475392,89596800,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,17,90195,65175,86957444,87091260,3,0,0,1100,300,0,0,1,3,9,3200,0,0
8,35,160414,92463,85997194,31622400,0,0,0,650,100,0,0,1,1,3,650,0,0
8,26,173485,87604,85662073,87004800,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,67,66180,40740,82724255,76464000,1,0,0,850,8,0,0,1,0,0,0,0,0
8,19,50276,46316,39504363,39571200,0,0,0,850,8,1,0,1,3,6,2350,0,0
8,36,116768,75313,83674542,83209901,1,1,0,1100,300,1,0,1,3,9,3205,0,0
8,20,143549,65154,83851770,84153600,0,0,0,650,100,0,0,1,3,6,1650,0,0
8,67,66180,40740,83319015,79142400,1,0,0,1100,12,0,0,1,0,0,0,0,0
8,38,161828,72676,83242786,83892016,3,1,1,900,50,0,0,1,4,9,3100,1,0
8,39,152311,90031,83073471,84326400,0,0,0,850,8,0,0,1,3,9,2350,0,0
8,19,27120,24360,82642979,81907200,1,0,0,650,100,0,0,1,3,9,1550,1,0
8,69,66900,40740,82036481,42249600,2,1,0,1100,12,0,0,1,2,6,2200,0,0
8,19,50337,46317,81943050,84240000,0,0,0,850,8,0,0,1,3,9,2300,0,0
8,72,138925,75061,80653201,73872000,0,0,0,1100,12,0,0,1,3,9,3300,0,0
8,25,41760,32520,80646418,80181152,0,0,0,800,50,1,1,1,1,3,1400,0,0
8,21,93301,68461,206017469,187660800,0,0,0,500,50,0,0,1,3,9,1200,0,0
8,30,157964,73745,80299252,79142400,0,0,0,500,50,0,0,1,2,6,1700,0,0
8,22,121811,78203,80041916,81648000,0,0,0,500,20,0,0,1,1,3,1200,0,0
8,29,120525,75963,79087718,79228800,0,0,0,650,40,0,0,1,2,6,1200,0,0
8,14,179153,136607,79098218,73785600,0,0,0,850,8,0,0,1,3,6,2350,0,0
8,14,106705,67321,205909009,142992000,1,0,0,850,8,0,0,1,3,9,2350,0,0
8,36,254880,112167,77877531,77744062,6,0,1,1150,100,0,0,1,3,9,3533,2,0
8,2,15715,15535,76417936,50025600,0,0,0,850,8,0,0,1,2,3,850,0,0
8,67,66180,40740,76241235,76550400,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,26,147331,90401,77112179,61841260,0,0,0,650,100,0,0,1,3,9,2250,0,0
8,28,151839,77196,205745818,195436800,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,13,150326,126986,76854655,71193600,2,0,0,1100,12,1,0,1,3,9,3000,0,0
8,67,66180,40740,75977075,73872000,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,38,162248,73576,74908799,74908800,4,0,0,100,1,0,0,1,4,9,4000,2,0
8,72,66780,40860,75205584,63590400,0,0,0,1100,12,0,0,1,3,9,3200,0,0
8,45,166628,73516,75212150,76246283,0,0,0,900,50,0,0,1,5,9,4676,0,0
8,64,271601,112165,74682946,76822717,0,0,0,900,50,0,0,1,3,9,2400,0,0
8,19,50276,46316,73394142,63417600,0,0,0,850,8,0,0,1,0,0,0,0,0
8,28,124489,58830,72358702,71193600,0,0,0,1000,200,0,0,1,3,9,3300,0,0
8,19,50035,46315,71754685,60566400,1,0,0,850,8,0,0,1,0,0,0,1,0
8,13,150326,126986,205315660,205977600,0,0,0,850,8,0,0,1,3,9,2350,0,0
8,29,120525,75963,72087912,72561350,0,0,0,600,25,1,0,1,4,9,2540,0,0
8,81,141366,77639,205134525,143337600,0,0,0,850,8,0,0,1,0,0,0,0,0
8,26,39924,29880,70018441,42163200,1,0,1,500,50,0,0,1,2,6,900,0,0
8,25,41760,32520,70804913,58147200,0,0,0,650,100,0,0,1,2,3,1300,0,0
8,14,179151,136608,66127262,68515200,0,0,0,850,8,0,0,1,2,6,2250,0,0
8,19,50337,46317,65086424,66009600,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,16,39420,27360,63865075,8035200,0,0,0,650,100,0,0,1,2,6,1200,0,0
8,26,39924,29880,61963970,63331200,1,0,0,650,100,0,0,1,3,9,2150,1,0
8,75,84511,46476,60256033,60652800,0,0,0,1100,12,0,0,1,3,9,3000,0,0
8,70,82322,46442,58787840,60652800,0,0,0,850,8,1,0,1,3,9,2250,0,0
8,15,31320,29520,57320861,58060800,2,1,0,800,100,1,0,1,3,9,2200,0,0
8,14,106705,67321,56118722,58060800,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,72,138925,75061,56529761,58060800,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,25,176495,75746,56518877,58575297,2,0,0,1150,100,1,0,1,4,9,3232,0,0
8,19,50337,46317,56546562,58060800,0,0,0,850,8,0,0,1,3,9,2550,0,0
8,29,54840,34200,55329280,55296000,1,1,0,800,100,0,0,1,3,9,2100,0,0
8,25,175535,74906,55250385,56565481,3,1,0,900,50,0,0,1,3,9,2400,0,0
8,69,66900,40740,54725720,55382400,1,0,0,850,8,0,0,1,5,9,3100,0,0
8,29,60780,43517,204719641,206150400,0,0,0,650,40,0,0,1,3,9,1650,0,0
8,16,3180,1440,40820712,29030400,0,0,0,850,8,0,0,1,0,0,0,0,0
8,14,179151,136608,53255334,55296000,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,15,179213,136607,52051826,52790400,1,0,0,1100,12,0,0,1,3,9,2600,0,0
8,70,82322,46442,52470624,52617600,0,0,0,850,8,0,0,1,3,9,2450,0,0
8,41,92188,69598,34674557,36720000,0,0,0,850,8,0,0,1,3,9,2550,0,0
8,14,106705,67321,204800606,205891200,0,0,0,850,8,0,0,1,2,6,2000,0,0
8,28,169235,69446,46170952,46216180,11,3,1,900,50,0,0,1,4,9,3633,1,0
8,66,170784,99960,45137561,45364100,4,0,0,1100,100,1,0,1,5,11,5700,0,0
8,67,66180,40740,45715716,47433600,0,0,0,850,8,0,0,1,3,9,2700,0,0
8,41,280240,110851,46440289,46904173,6,3,0,900,50,1,0,1,4,9,2950,1,0
8,22,141445,65212,204209475,203299200,0,0,0,650,40,0,0,1,4,9,1750,0,0
8,8,6840,4560,48580831,18576000,16,1,1,900,50,0,0,1,1,3,2700,2,0
8,33,160868,73516,47642751,50118556,3,0,0,900,50,0,0,1,4,9,2426,1,0
8,14,179153,136607,48251632,50112000,0,0,0,850,8,0,0,1,3,9,2350,0,0
8,67,66180,40740,46951545,47433600,0,0,0,850,8,0,0,1,2,6,1400,0,0
8,30,157964,73745,47538458,47433600,0,0,0,800,50,1,0,1,3,9,2406,0,0
8,39,152311,90031,46870368,47271743,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,34,159090,99821,46432721,44755200,0,0,0,650,100,0,0,1,3,9,1950,0,0
8,75,137807,78507,45732085,44755200,1,1,0,650,100,1,0,1,3,9,2350,0,0
8,17,90195,65175,46255971,47347200,0,0,0,800,100,1,0,1,2,6,1500,0,0
8,0,0,0,44608108,42163200,0,0,0,800,100,0,0,1,2,6,1700,0,0
8,20,143549,65154,204638751,192412800,0,0,0,650,100,0,0,1,3,9,1950,0,0
8,75,84511,46476,42547085,44928000,11,2,0,1100,12,1,0,1,2,6,2200,3,0
8,30,157964,73745,40383624,39571200,0,0,0,1100,300,0,0,1,2,6,1850,0,0
8,74,75720,41160,40221626,42163200,1,1,0,850,8,0,0,1,3,9,2150,0,0
8,29,60780,43517,40902123,34214400,2,0,0,650,100,0,0,1,0,0,0,3,0
8,45,166568,73516,39872619,41268247,4,2,0,1000,100,0,0,1,3,9,2434,0,0
8,74,75720,41160,39860734,39571200,0,0,0,850,8,0,0,1,2,6,1700,0,0
8,19,105927,67321,40035815,23846400,0,0,0,850,8,0,0,1,3,9,2850,0,0
8,19,34920,30960,40739347,39484800,0,0,0,1100,12,0,0,1,2,6,2200,0,0
8,71,83679,47375,40202967,18403200,0,0,0,850,8,0,0,1,1,3,850,0,0
8,41,141065,75581,40389674,28771200,0,0,0,850,8,0,0,1,2,3,1600,0,1
8,32,141930,74743,40021998,39312000,5,0,1,650,100,0,0,1,3,9,1600,1,0
8,34,159090,99821,40215380,42163200,3,2,0,800,100,1,0,1,3,9,2200,1,0
8,32,52318,34020,39850539,39571200,0,0,0,650,100,0,0,1,3,6,1650,0,0
8,71,83679,47375,39348065,39657600,12,9,0,1100,12,0,0,1,3,9,3000,0,0
8,10,9780,7860,33049391,21168000,0,0,0,1100,12,0,0,1,0,0,0,0,0
8,19,50035,46315,36757475,36892800,0,0,0,850,8,0,0,1,3,9,2700,0,0
8,41,92188,69598,36046407,36308799,0,0,0,850,8,0,0,1,3,9,2750,0,0
8,20,94674,65275,204205321,189993600,1,0,0,650,100,0,0,1,3,9,1650,0,0
8,34,159090,99821,35367549,31536000,0,0,0,650,100,0,0,1,2,6,1300,0,0
8,30,38987,35987,34857343,33103955,3,1,0,900,50,0,0,1,2,6,2236,1,0
8,13,32520,30780,203500211,203472000,0,0,0,1100,12,0,0,1,1,3,2250,0,0
8,18,34740,30780,31647685,23500800,0,0,0,850,8,0,0,1,0,0,0,0,0
8,16,170468,126682,33476674,29116800,0,0,0,850,8,0,0,1,2,6,1700,0,0
8,15,179213,136607,22765803,23673600,1,1,0,850,8,0,0,1,3,9,2250,0,0
8,22,141445,65212,28904234,18403200,0,0,0,650,100,0,0,1,0,0,0,0,0
8,26,53250,45033,31551019,34041600,0,0,0,650,40,0,0,1,3,6,1500,0,0
8,38,91704,67318,31399950,35779218,1,0,0,900,50,0,0,1,3,9,3400,1,0
8,60,116747,63432,30184028,30663889,4,1,1,900,50,0,0,1,3,9,2500,0,0
8,16,170468,126682,203926555,203264325,3,1,1,850,8,0,0,1,3,9,2700,0,0
8,13,32520,30780,28469033,28944000,0,0,0,850,8,0,0,1,3,9,2350,0,0
8,81,141366,77639,28446042,28944000,0,0,0,850,8,0,0,1,3,9,2450,0,0
8,21,33180,29760,27774376,28944000,1,0,0,800,100,1,0,1,3,9,2200,0,0
8,20,143549,65154,27072653,26524800,0,0,0,650,100,0,0,1,4,9,1650,0,0
8,28,151839,77196,202913653,187315200,0,0,0,500,50,0,0,1,3,6,1200,0,0
8,21,33180,29760,27079258,26265600,0,0,0,800,100,1,0,1,4,9,2695,0,0
8,30,48120,33900,26368805,26438400,0,0,0,800,50,0,0,1,2,4,2300,0,0
8,73,96317,52037,26725857,28857600,1,0,0,850,8,1,0,1,3,9,2250,1,0
8,24,215953,108675,26374665,26265600,0,0,0,650,100,0,0,1,2,6,1400,0,0
8,19,27120,24360,26034879,26352000,0,0,0,800,100,0,0,1,3,9,2200,1,0
8,14,8460,6420,19912061,10627200,0,0,0,800,100,1,0,1,0,0,0,0,0
8,81,141366,77639,24150979,25512212,2,0,0,850,8,0,0,1,3,9,2400,1,0
8,69,66900,40740,203938309,99619200,0,0,0,850,8,0,0,1,3,9,2450,0,0
8,32,52318,34020,23444898,23673600,0,0,0,650,100,0,0,1,3,6,1800,0,0
8,22,101522,75542,21733580,23673600,1,0,0,800,50,1,0,1,3,9,2400,0,0
8,27,38087,35987,21038902,21767079,1,0,0,1100,100,0,0,1,3,9,3400,1,0
8,40,256241,112165,20347672,21869623,4,0,0,900,50,0,0,1,4,9,2600,2,0
8,22,101522,75542,20004678,21081600,0,0,0,650,100,0,0,1,3,9,1850,0,0
8,41,141065,75581,19830554,20995200,2,0,0,1100,12,1,0,1,4,6,3200,2,0
8,26,176555,75746,19125031,11593205,6,4,0,900,50,0,0,1,2,3,1500,1,0
8,41,141065,75581,203856143,195350400,0,0,0,850,8,0,0,1,0,0,0,0,0
8,26,118651,51780,17585435,13046400,1,0,1,850,8,0,0,1,1,3,750,0,0
8,65,136765,62832,18621873,18403200,1,0,0,900,50,0,0,1,2,6,1700,0,0
8,37,139145,75451,18617127,19248484,0,0,0,1100,12,0,0,1,3,9,3200,0,0
8,16,170468,126682,18607397,20995200,0,0,0,1100,12,0,0,1,3,9,3300,0,0
8,21,143490,65213,17994727,18316800,0,0,0,650,100,1,0,1,3,9,3000,0,0
8,33,180395,75686,203847353,176095428,7,0,3,1100,100,0,0,1,3,9,2505,0,0
8,7,72432,54732,3491269,5270400,0,0,0,900,50,0,0,1,2,6,4400,0,0
8,19,28200,25140,16270279,18316800,0,0,0,650,100,0,0,1,3,9,1550,0,0
8,34,159090,99821,14985351,15724800,1,0,0,650,100,0,0,1,3,9,1550,0,0
8,22,145158,95644,16282063,18403200,5,1,0,650,100,0,0,1,4,9,1750,2,0
8,22,145158,95644,14117710,15638400,6,3,0,800,100,0,0,1,3,9,2100,1,0
8,26,118651,51780,202632696,203299200,1,1,0,850,8,0,0,1,4,9,2550,0,0
8,26,53250,45033,14462883,15724800,0,0,0,500,50,0,0,1,3,9,1500,0,0
8,27,53306,45092,15316529,15638400,0,0,0,650,100,0,0,1,3,9,1750,0,0
8,58,98468,62532,13433328,15795514,8,3,2,900,50,0,0,1,4,9,2400,2,0
8,28,151839,77196,13093221,13305600,0,0,0,850,8,0,0,1,3,9,2600,0,0
8,12,150085,126985,13437585,15638400,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,21,141026,65393,12908582,13305600,4,0,1,800,100,1,1,1,3,9,2666,0,0
8,32,52318,34020,12910979,13305600,1,0,0,500,50,0,0,1,1,3,1000,1,0
8,26,118651,51780,11011390,13219200,0,0,0,1100,12,1,0,1,5,11,4000,0,0
8,26,147331,90401,10670257,13305600,0,0,0,650,100,0,0,1,3,9,1800,0,0
8,35,116858,75436,9957556,10540800,7,1,0,650,100,0,0,1,4,9,1850,1,0
8,37,132829,88609,10313534,10540800,1,1,0,800,100,0,0,1,3,9,2100,0,0
8,71,83679,47375,9441385,10540800,0,0,0,850,8,0,0,1,3,9,2250,0,0
8,30,48120,33900,8678217,10540800,0,0,0,800,100,0,0,1,3,9,2100,0,0
8,38,161828,72676,7628112,7948800,17,9,0,1150,100,0,0,1,2,6,4300,2,0
8,14,165935,67886,5049697,5270400,0,0,0,900,50,0,0,1,3,6,4200,0,0
8,30,50662,34020,7446863,2678400,2,0,2,1000,200,1,0,1,1,3,1002,0,0
8,27,31187,29027,6867835,8035200,10,3,2,900,50,0,0,1,3,9,5500,1,0
8,33,153968,66496,6588556,8035200,3,0,0,1000,100,0,0,1,3,6,2800,1,0
8,16,166655,68606,5716597,8035200,11,3,0,1450,250,0,0,1,3,9,6950,4,0
8,27,152228,65656,5568487,8035200,7,2,1,1150,100,1,0,1,3,9,3750,0,0
8,33,153968,66496,6519233,8035200,0,0,0,900,50,0,0,1,4,9,4000,0,0
8,26,30947,29027,6694205,7948800,2,1,0,900,50,0,0,1,3,9,4200,0,0
8,3,1200,1200,5899049,7948800,0,0,0,800,100,0,0,1,3,9,3900,0,0
8,38,161828,72676,6407954,7948800,2,0,0,900,50,0,0,1,2,6,4100,0,0
8,75,137807,78507,203345151,139384916,0,0,0,650,100,0,0,1,4,9,1650,0,0
8,24,30767,29027,6325852,7948800,3,1,0,1000,100,0,0,1,3,9,4300,0,0
8,24,30767,29027,6406451,7948800,0,0,0,900,50,0,0,1,2,6,2500,0,0
8,29,152948,66376,5981640,8035200,0,0,0,900,50,0,0,1,3,9,5200,0,0
8,29,152948,66376,5824285,8035200,1,0,0,900,50,1,0,1,3,9,7160,0,0
8,14,165935,67886,5462173,7948800,4,0,0,1000,100,1,0,1,3,9,3550,1,0
8,11,165095,67886,3403288,5270400,1,0,0,900,50,0,0,1,2,6,1800,1,0
8,16,166655,68606,5902271,8035200,0,0,0,900,50,0,0,1,4,9,4000,0,0
8,25,151448,65656,4428220,4862566,4,1,1,1000,100,0,0,1,2,6,4700,1,0
8,16,166655,68606,5735614,8035200,4,2,0,1150,100,1,1,1,3,9,9010,0,0
8,14,165935,67886,5632475,7948800,2,0,0,1150,100,0,0,1,4,9,5950,0,0
8,14,165935,67886,5564791,7948800,0,0,0,900,50,0,0,1,3,9,2500,0,0
8,14,165935,67886,5652422,7948800,0,0,0,1300,200,0,0,1,3,9,6400,0,0
8,12,88862,64982,5462269,8012855,6,0,0,800,100,1,0,1,4,9,3600,0,0
8,0,0,0,5730639,7948800,0,0,0,800,100,0,0,1,3,9,5300,0,0
8,12,165155,67886,4335391,2592000,1,0,0,900,50,0,0,1,1,3,2400,0,0
8,22,50131,42152,203156180,153727438,1,0,0,650,100,0,0,1,3,6,1850,1,0
8,12,165155,67886,3732501,5356800,6,0,4,1000,100,0,0,1,2,6,4600,2,0
8,14,165935,67886,5200246,5270400,1,0,0,900,50,0,0,1,2,3,1800,0,0
8,12,165155,67886,4446853,5270400,5,3,1,1450,250,1,1,1,2,6,3800,1,0
8,14,165935,67886,5463839,7948800,1,0,0,1000,100,0,0,1,2,6,5600,0,0
8,81,141366,77639,202815556,200534400,0,0,0,850,8,0,0,1,3,6,2350,0,0
8,26,151808,65656,4527649,5356800,1,1,0,1000,100,0,0,1,2,6,4600,0,0
8,14,165935,67886,5134762,5270400,0,0,0,900,50,0,0,1,3,6,5400,0,0
8,14,102308,61508,3663880,5270400,5,0,2,900,50,0,0,1,2,6,1700,1,0
8,12,165155,67886,4431384,5270400,3,1,1,900,50,1,0,1,3,8,4600,1,0
8,25,151448,65656,4440685,5270400,1,0,0,900,50,0,0,1,2,6,3200,0,0
8,12,165155,67886,4102130,5270400,0,0,0,900,50,0,0,1,2,6,4400,0,0
8,20,144068,65656,4010224,5270400,2,0,0,900,50,0,0,1,2,6,3200,0,0
8,26,37907,35987,202732179,199158085,0,0,0,900,50,0,0,1,1,3,1150,0,0
8,12,165155,67886,4262846,5270400,0,0,0,1450,250,1,0,1,2,6,3500,1,0
8,17,28367,28187,3901007,5270400,0,0,0,900,50,0,0,1,2,6,4400,0,0
8,12,165155,67886,4107216,5356800,0,0,0,900,50,0,0,1,2,6,3200,0,0
8,2,41648,31632,3755118,5270400,0,0,0,900,50,0,0,1,2,6,3300,0,0
8,11,165095,67886,3471281,5270400,2,2,0,1450,250,0,0,1,2,6,5600,0,0
